Id,Age,Rank,Year,Time,Pace,Sex
20737,38,1115,2012,14711,561,1
20737,40,1812,2014,16891,644,1
20738,50,3871,2012,23326,890,1
20739,45,1938,2015,17588,671,1
20739,48,2539,2014,18794,717,1
20739,46,3282,2012,19584,747,1
20740,41,2164,2012,16696,637,0
20741,35,3334,2012,19749,753,0
20742,50,1850,2012,16070,613,1
20743,46,1650,2012,15703,599,0
20744,46,205,2014,12655,483,1
20744,44,985,2012,14408,549,1
20745,32,3105,2012,18994,724,1
20746,26,1713,2012,15832,604,0
20747,45,2056,2012,16476,628,0
20748,56,2252,2012,16911,645,1
20749,40,2731,2012,18013,687,1
20750,42,1228,2014,15648,597,0
20750,40,1412,2015,15928,607,0
20750,40,3729,2012,21961,838,0
20751,21,133,2012,11701,446,1
20752,48,2620,2012,17731,676,1
20753,65,3548,2012,20737,791,1
20754,37,3666,2012,21452,818,1
20754,29,3815,2012,22674,865,1
20754,32,2153,2013,6920,528,1
20755,40,59,2012,11046,421,1
20756,45,1185,2012,14856,567,1
20757,22,2027,2012,16426,626,0
20758,48,2616,2012,17729,676,1
20759,36,3441,2012,20252,772,1
20760,42,2089,2012,16540,631,0
20761,51,3359,2012,19816,756,1
20762,35,3215,2012,19349,738,1
20763,35,1081,2012,14634,558,1
20764,31,1137,2012,14755,563,1
20765,39,2857,2012,18273,697,0
20766,42,542,2012,13453,513,0
20767,24,3526,2012,20651,788,0
20768,31,2711,2012,17963,685,1
20769,55,1885,2014,17088,652,1
20769,25,2448,2012,17352,662,1
20770,50,3592,2012,21085,804,0
20771,31,672,2012,13747,524,1
20772,33,540,2012,13445,513,1
20773,60,1426,2012,15312,584,1
20774,46,1229,2012,14960,571,1
20775,25,1574,2012,15577,594,0
20776,36,508,2012,13335,508,0
20777,43,2926,2012,18473,705,1
20778,43,3349,2012,19793,755,1
20779,31,3903,2012,24102,919,0
20780,38,598,2012,13628,520,1
20781,49,2961,2012,18565,708,1
20782,33,288,2012,12523,477,0
20783,45,2316,2013,6988,533,0
20783,44,2593,2012,17673,674,0
20784,34,2811,2012,18180,693,1
20785,44,3695,2012,21663,826,1
20786,65,3260,2012,19511,744,1
20787,30,316,2012,12659,483,1
20788,47,2572,2012,17612,672,1
20789,30,3222,2012,19384,739,0
20790,43,1765,2012,15930,608,1
20791,28,1471,2012,15393,587,1
20792,50,2022,2012,16422,626,1
20793,41,3786,2012,22384,854,0
20794,29,629,2012,13674,521,0
20795,34,429,2013,5900,450,1
20795,33,420,2012,13074,499,1
20796,39,1135,2012,14752,563,0
20797,26,2983,2012,18619,710,1
20798,39,3304,2012,19667,750,0
20799,45,1869,2015,17306,660,1
20799,44,2697,2012,17908,683,1
20799,46,1645,2014,16539,631,1
20800,39,2743,2012,18040,688,0
20801,20,922,2012,14284,545,0
20802,36,842,2012,14136,539,1
20803,25,2652,2012,17822,680,0
20804,33,2975,2012,18600,709,0
20805,57,484,2012,13283,506,1
20806,24,1098,2012,14665,559,1
20807,40,1312,2012,15104,576,0
20808,34,1178,2012,14846,566,1
20809,53,1647,2012,15699,599,1
20810,53,1926,2012,16216,618,1
20811,26,2201,2012,16787,640,0
20812,42,2119,2012,16602,633,1
20813,39,2145,2013,6917,528,1
20813,38,2798,2012,18162,693,1
20814,37,330,2012,12719,485,1
20815,37,1983,2012,16339,623,1
20816,45,2542,2012,17535,669,0
20817,23,34,2012,10543,402,1
20818,46,154,2012,11868,452,1
20819,35,1572,2012,15576,594,1
20820,40,364,2012,12889,491,1
20821,53,3346,2012,19783,755,1
20822,53,2469,2012,17398,664,1
20823,46,2949,2012,18532,707,1
20824,40,3627,2012,21252,811,0
20825,38,2187,2012,16749,639,1
20826,23,946,2012,14341,547,1
20827,41,1847,2012,16067,613,1
20828,29,2602,2012,17699,675,0
20829,31,898,2012,14247,543,1
20830,54,659,2012,13730,524,1
20830,47,1812,2012,16011,611,1
20831,33,2648,2012,17818,680,0
20832,61,131,2012,11697,446,1
20833,26,3355,2012,19810,756,0
20834,25,2410,2012,17258,658,0
20835,26,676,2012,13752,524,1
20836,21,3079,2012,18938,722,1
20836,50,1206,2015,15405,587,1
20837,33,2468,2012,17395,663,0
20838,27,1736,2012,15877,606,1
20839,53,1112,2012,14700,561,1
20840,36,2144,2012,16660,635,1
20841,39,2215,2012,16822,642,1
20842,24,187,2012,12079,461,1
20843,44,3560,2012,20829,795,0
20844,45,574,2012,13564,517,1
20845,34,426,2012,13084,499,0
20846,31,3170,2012,19184,732,1
20847,31,955,2012,14357,547,1
20848,47,1319,2012,15113,576,1
20849,44,306,2012,12592,480,1
20850,30,3272,2012,19561,746,0
20851,57,2877,2012,18327,699,0
20852,44,1855,2012,16079,613,0
20853,47,2496,2012,17443,665,1
20854,37,1685,2012,15773,602,1
20855,25,1696,2012,15800,603,1
20856,46,1175,2012,14843,566,1
20857,51,3741,2012,22088,843,0
20858,40,1871,2012,16103,614,0
20859,33,2961,2012,18565,708,1
20860,28,2553,2012,17564,670,1
20861,33,2678,2012,17869,682,1
20862,29,2964,2012,18568,708,1
20863,33,1642,2012,15680,598,1
20864,49,3144,2012,19122,729,1
20865,40,73,2012,11198,427,1
20866,42,3087,2012,18967,723,1
20867,48,3303,2012,19664,750,0
20868,37,3656,2012,21397,816,0
20869,26,389,2012,12961,494,0
20870,28,3436,2012,20237,772,0
20871,40,2359,2012,17141,654,0
20872,41,1469,2012,15392,587,1
20873,20,1645,2012,15695,599,0
20874,21,3079,2012,18938,722,0
20875,29,2972,2012,18591,709,0
20876,40,1341,2012,15150,578,0
20877,27,2582,2012,17645,673,0
20878,25,2990,2012,18635,711,1
20879,50,406,2012,13025,497,1
20880,27,311,2012,12622,481,1
20881,20,262,2012,12440,474,1
20882,41,3779,2012,22329,852,0
20883,33,1540,2012,15527,592,1
20884,34,1505,2012,15471,590,0
20885,22,1503,2012,15469,590,1
20886,30,1558,2013,6660,508,1
20886,29,602,2012,13637,520,1
20887,39,398,2012,12995,496,1
20888,53,1579,2012,15581,594,0
20889,35,2924,2012,18470,704,1
20890,51,3528,2012,20664,788,0
20891,34,1062,2014,15279,583,1
20891,31,3836,2012,22928,875,1
20891,35,1047,2015,14967,571,1
20891,50,3441,2013,7330,559,1
20892,50,2059,2012,16480,629,1
20893,25,2490,2012,17434,665,0
20894,35,654,2012,13725,523,0
20894,36,1363,2013,6569,501,0
20895,37,2193,2012,16760,639,1
20896,33,3406,2012,20066,765,0
20896,35,1995,2014,17319,661,0
20897,33,2826,2012,18212,695,1
20898,52,604,2012,13639,520,1
20899,28,2515,2012,17474,666,0
20900,50,403,2012,13021,496,1
20901,28,2131,2012,16633,634,0
20902,44,1172,2012,14837,566,0
20903,34,3594,2012,21102,805,0
20903,36,2376,2014,18270,697,0
20904,30,2381,2012,17206,656,1
20905,42,2814,2012,18185,694,0
20906,36,3864,2012,23230,886,0
20907,45,1893,2012,16153,616,0
20908,53,1437,2012,15336,585,1
20909,42,2693,2012,17897,683,1
20910,30,151,2012,11852,452,1
20911,28,425,2012,13080,499,1
20911,30,645,2014,14211,542,1
20912,23,2944,2012,18529,707,1
20913,39,1592,2014,16419,626,0
20913,37,2763,2012,18082,690,0
20914,34,972,2012,14384,549,1
20915,36,782,2012,13996,534,0
20916,25,886,2012,14228,543,0
20917,37,3281,2012,19579,747,0
20918,39,2827,2012,18213,695,1
20919,34,2076,2012,16515,630,0
20920,42,2119,2012,16602,633,0
20921,25,2158,2012,16690,637,0
20922,47,2400,2012,17239,657,0
20923,42,3539,2012,20698,790,0
20924,42,36,2012,10672,407,1
20925,53,2067,2012,16506,630,0
20926,42,234,2012,12322,470,1
20927,55,91,2015,11702,446,1
20927,56,131,2014,12216,466,1
20927,54,286,2012,12518,477,1
20928,23,3451,2012,20306,775,0
20929,20,2891,2012,18364,700,1
20930,19,2018,2012,16407,626,1
20931,51,991,2012,14425,550,1
20932,26,944,2012,14338,547,1
20933,50,275,2012,12490,476,1
20934,30,161,2012,11921,455,1
20935,50,801,2012,14044,536,0
20936,27,723,2012,13851,528,1
20937,40,412,2012,13045,497,1
20938,25,2544,2012,17541,669,0
20939,42,2423,2012,17288,659,1
20940,25,195,2012,12109,462,0
20941,53,386,2012,12955,494,1
20942,23,3074,2012,18925,722,0
20943,27,1766,2012,15933,608,1
20944,24,3720,2012,21875,834,0
20945,40,583,2012,13593,518,0
20945,42,177,2014,12521,477,0
20945,40,202,2015,12457,475,0
20946,39,2966,2012,18576,709,1
20947,24,3462,2012,20352,776,0
20948,36,674,2012,13749,524,1
20949,33,543,2012,13460,513,1
20950,27,3747,2012,22129,844,0
20951,39,81,2012,11311,431,1
20952,30,668,2012,13742,524,1
20953,30,2112,2012,16581,632,1
20954,59,630,2012,13675,521,1
20955,25,2879,2012,18329,699,0
20956,32,1693,2012,15788,602,0
20957,41,2881,2012,18342,700,1
20958,55,1189,2012,14868,567,1
20959,49,2464,2012,17387,663,1
20960,37,1006,2012,14457,551,0
20961,59,137,2013,5426,414,1
20961,58,286,2012,12518,477,1
20962,33,63,2012,11088,423,1
20963,45,1671,2012,15753,601,1
20964,64,3798,2012,22549,860,1
20965,48,3263,2012,19529,745,0
20966,38,2562,2012,17580,671,1
20967,51,2937,2012,18517,706,1
20968,42,1976,2014,17280,659,1
20968,40,2811,2012,18180,693,1
20969,21,347,2012,12791,488,0
20970,47,3315,2012,19689,751,0
20971,49,521,2012,13378,510,1
20971,50,1204,2013,6503,496,1
20972,32,2231,2012,16868,643,1
20973,46,1687,2012,15775,602,1
20974,50,1321,2012,15114,576,0
20975,46,1047,2012,14555,555,0
20976,48,3228,2012,19415,741,1
20977,39,2269,2012,16942,646,1
20978,26,239,2012,12334,470,0
20979,29,572,2012,13560,517,1
20980,35,697,2012,13802,526,1
20981,54,3837,2012,22945,875,1
20981,55,1911,2015,17483,667,1
20982,63,1375,2012,15207,580,0
20983,36,32,2012,10491,400,1
20984,36,2341,2012,17082,651,0
20985,29,1951,2012,16268,620,1
20986,42,1538,2012,15521,592,1
20987,44,2035,2012,16444,627,1
20988,33,3471,2012,20377,777,0
20989,43,129,2012,11690,446,1
20990,54,3828,2012,22839,871,0
20991,31,1055,2012,14581,556,1
20992,37,3731,2012,21963,838,0
20993,23,2407,2012,17252,658,0
20994,30,1316,2012,15108,576,1
20995,42,1206,2012,14908,569,1
20996,35,1776,2012,15951,608,0
20997,25,578,2012,13571,517,0
20998,35,3610,2012,21174,808,1
20999,29,2335,2012,17072,651,0
21000,21,2298,2012,16989,648,1
21001,23,2934,2012,18493,705,1
21002,50,1588,2012,15598,595,1
21003,42,2748,2012,18057,689,1
21004,55,1558,2012,15556,593,0
21005,22,1618,2012,15644,597,0
21006,24,2334,2012,17071,651,0
21007,45,1339,2012,15148,578,1
21008,35,1256,2012,15012,572,0
21008,36,245,2013,5656,431,0
21009,37,206,2012,12157,464,1
21010,47,1030,2012,14502,553,1
21011,67,2122,2012,16615,634,1
21012,28,596,2012,13627,520,1
21012,29,370,2013,5836,445,1
21013,43,1234,2012,14968,571,0
21014,30,687,2012,13774,525,1
21015,28,1353,2013,6567,501,1
21015,27,650,2012,13716,523,1
21016,38,2848,2012,18261,696,0
21016,40,2162,2014,17708,675,0
21017,40,3214,2012,19335,737,0
21018,50,3598,2012,21113,805,0
21019,34,40,2012,10698,408,0
21020,40,3543,2012,20708,790,1
21021,47,3147,2012,19127,730,1
21022,18,1433,2012,15332,585,1
21023,38,3350,2012,19794,755,1
21024,26,2021,2012,16416,626,0
21025,46,366,2012,12897,492,1
21026,41,2562,2012,17580,671,0
21027,57,3704,2012,21746,830,0
21028,63,2403,2012,17243,658,1
21029,38,2764,2012,18083,690,0
21030,29,3408,2012,20087,766,1
21031,32,1451,2012,15364,586,0
21032,34,3158,2012,19158,731,1
21033,39,896,2012,14243,543,0
21034,33,532,2012,13422,512,0
21035,41,708,2012,13825,527,0
21036,26,1291,2012,15059,574,0
21037,41,402,2012,13017,496,1
21038,51,533,2012,13426,512,1
21039,31,2517,2012,17475,666,0
21040,25,2966,2012,18576,709,0
21041,49,203,2012,12147,463,1
21042,23,3890,2012,23663,903,0
21043,44,3369,2012,19886,759,0
21044,35,3899,2012,23926,913,1
21045,24,1718,2012,15840,604,1
21045,26,597,2014,14081,537,1
21046,61,3637,2012,21287,812,1
21046,63,3412,2014,22553,860,1
21047,42,180,2012,12043,459,0
21048,34,612,2012,13645,520,0
21049,41,1453,2012,15365,586,1
21050,52,3025,2012,18758,715,0
21050,54,2750,2014,19504,744,0
21051,44,2273,2012,16947,646,1
21052,23,1424,2012,15311,584,0
21053,36,195,2012,12109,462,1
21054,34,272,2012,12479,476,1
21055,32,2291,2012,16975,647,1
21056,38,1561,2012,15558,593,0
21057,43,1731,2012,15866,605,1
21058,41,3724,2012,21898,835,1
21059,43,3658,2012,21416,817,1
21060,54,2817,2012,18190,694,1
21061,28,1397,2012,15255,582,0
21062,20,802,2012,14052,536,1
21063,49,2752,2012,18063,689,0
21064,50,3249,2012,19466,742,1
21065,28,3615,2012,21190,808,0
21066,34,1935,2012,16236,619,1
21067,44,2957,2012,18554,708,1
21068,38,418,2012,13069,498,1
21069,36,2790,2012,18150,692,1
21070,30,139,2012,11752,448,1
21071,35,3726,2012,21914,836,0
21072,32,919,2012,14283,545,0
21073,43,2059,2012,16480,629,1
21073,45,1421,2015,15961,609,1
21074,47,3469,2012,20373,777,1
21075,27,334,2013,5790,441,1
21075,26,1099,2012,14669,559,1
21076,42,1420,2012,15303,584,1
21077,40,103,2012,11477,438,1
21078,28,3520,2012,20631,787,0
21079,51,146,2012,11810,450,1
21079,53,61,2014,11412,435,1
21079,50,61,2015,11368,433,1
21080,27,878,2012,14202,542,0
21081,38,947,2012,14349,547,1
21082,40,1902,2012,16166,617,1
21083,62,1684,2012,15772,601,1
21084,34,551,2012,13494,515,1
21085,22,2305,2012,17007,649,1
21086,46,651,2012,13719,523,1
21087,41,2414,2012,17268,659,1
21088,44,3465,2012,20361,777,0
21089,35,764,2012,13953,532,1
21090,36,3716,2012,21837,833,1
21091,46,1078,2012,14630,558,1
21092,46,2708,2012,17959,685,1
21093,40,735,2012,13870,529,1
21094,39,839,2012,14129,539,0
21095,41,2709,2012,17960,685,1
21096,30,2430,2012,17313,660,0
21097,30,377,2012,12923,493,1
21098,53,361,2012,12878,491,0
21099,29,2163,2014,17712,676,1
21099,27,2520,2012,17483,667,1
21099,30,797,2015,14284,545,1
21100,44,2427,2012,17306,660,0
21101,61,2354,2012,17130,653,0
21102,50,2507,2012,17464,666,1
21103,43,184,2012,12066,460,1
21104,38,1378,2012,15211,580,0
21105,32,2752,2012,18063,689,1
21106,47,2050,2012,16461,628,0
21107,28,3051,2012,18853,719,0
21108,56,1842,2012,16056,612,1
21109,21,1126,2012,14744,562,1
21110,45,3004,2012,18681,713,1
21111,25,2721,2012,17990,686,0
21112,39,2391,2012,17220,657,0
21113,45,592,2012,13620,519,0
21114,33,3361,2012,19821,756,1
21115,49,2550,2012,17552,669,1
21116,34,1232,2012,14962,571,1
21117,38,1142,2012,14767,563,1
21118,33,3545,2012,20718,790,0
21119,29,784,2012,14006,534,1
21120,50,2127,2012,16627,634,0
21121,33,3676,2012,21520,821,0
21122,50,445,2012,13165,502,1
21123,23,3567,2012,20877,796,1
21124,33,297,2012,12547,478,1
21125,45,1627,2012,15659,597,1
21126,26,2109,2012,16567,632,1
21127,29,3571,2012,20890,797,1
21128,38,2176,2012,16729,638,0
21129,35,3002,2012,18677,712,0
21130,31,3309,2012,19679,751,0
21131,45,1161,2012,14811,565,1
21132,39,1841,2013,6799,519,1
21132,39,1528,2012,15506,591,1
21133,38,2163,2012,16695,637,1
21134,21,149,2012,11831,451,1
21135,22,41,2012,10699,408,1
21136,44,3066,2012,18904,721,0
21137,31,2806,2012,18177,693,0
21138,47,1861,2012,16086,613,1
21139,40,2098,2012,16552,631,1
21140,43,3533,2012,20685,789,1
21141,33,2420,2013,7019,535,1
21141,28,612,2012,13645,520,1
21142,31,1956,2012,16287,621,1
21143,23,3748,2012,22132,844,1
21144,48,1543,2012,15534,592,1
21145,23,369,2012,12905,492,0
21146,31,2219,2012,16833,642,0
21147,42,2527,2012,17500,667,1
21147,44,871,2014,14808,565,1
21148,28,884,2012,14221,542,1
21149,34,2174,2012,16724,638,1
21150,52,3485,2012,20425,779,0
21151,53,2775,2012,18115,691,1
21152,37,1548,2012,15542,593,1
21153,40,966,2012,14374,548,1
21154,47,552,2012,13500,515,0
21155,62,2003,2013,6864,523,1
21155,64,1179,2012,14848,566,1
21156,39,197,2012,12120,462,1
21157,40,2778,2012,18127,691,0
21158,41,1594,2012,15608,595,1
21159,42,23,2013,4631,353,1
21159,41,13,2012,9790,373,1
21160,35,2618,2012,17730,676,1
21161,44,486,2012,13284,507,1
21162,39,786,2012,14020,535,1
21163,39,2112,2012,16581,632,1
21164,42,1516,2012,15487,591,1
21165,46,1554,2012,15551,593,1
21166,31,969,2012,14378,548,0
21167,46,498,2012,13306,507,0
21168,27,481,2012,13279,506,1
21168,28,313,2013,5762,439,1
21169,33,2628,2012,17761,677,1
21170,39,2955,2012,18548,707,1
21170,40,1835,2013,6796,518,1
21171,26,3140,2012,19116,729,0
21172,40,3691,2012,21648,826,0
21173,33,639,2012,13697,522,1
21174,45,998,2012,14439,551,1
21175,57,1197,2012,14888,568,1
21176,39,2632,2012,17784,678,0
21177,25,1605,2012,15623,596,1
21178,27,2985,2012,18625,710,0
21179,32,3515,2012,20617,786,0
21180,26,82,2012,11321,432,1
21181,36,2371,2012,17175,655,1
21182,31,3605,2012,21151,807,0
21183,29,2809,2012,18178,693,0
21184,25,2680,2012,17873,682,1
21185,41,3380,2012,19936,760,1
21186,30,2872,2012,18315,699,1
21187,30,1523,2012,15501,591,1
21188,22,3608,2012,21170,808,0
21189,36,1658,2012,15710,599,1
21190,39,1517,2013,6643,507,1
21190,38,1449,2012,15357,586,1
21191,39,1038,2012,14517,554,1
21192,35,885,2012,14227,543,1
21193,32,2885,2012,18346,700,0
21194,34,1602,2012,15618,596,0
21195,30,2714,2012,17968,685,0
21196,30,1372,2012,15203,580,1
21197,42,2070,2012,16508,630,1
21198,48,326,2012,12703,484,1
21199,37,320,2012,12677,483,1
21200,28,2495,2012,17442,665,0
21201,27,3239,2012,19443,742,1
21202,48,1754,2012,15913,607,1
21203,33,3666,2012,21452,818,1
21204,43,555,2012,13506,515,1
21205,25,1675,2012,15757,601,0
21206,44,2078,2012,16518,630,0
21207,29,3166,2012,19173,731,0
21207,30,3280,2013,7286,556,0
21208,41,2280,2012,16957,647,0
21209,48,471,2012,13243,505,1
21210,39,327,2012,12705,484,1
21211,44,1329,2012,15132,577,1
21212,58,3299,2012,19650,750,0
21213,47,3280,2012,19575,747,0
21214,49,2382,2012,17208,656,1
21215,51,1829,2012,16037,612,1
21215,52,2162,2013,6924,528,1
21216,34,2395,2012,17231,657,1
21216,35,1969,2013,6850,522,1
21217,35,358,2012,12867,491,1
21218,29,3640,2012,21299,812,0
21219,61,3742,2012,22095,843,1
21220,21,1514,2012,15484,591,1
21221,41,522,2012,13391,511,1
21222,24,980,2012,14398,549,1
21223,35,2141,2012,16648,635,1
21224,17,3413,2012,20127,768,1
21225,39,3469,2012,20373,777,1
21226,32,3455,2012,20334,776,0
21227,25,3314,2012,19684,751,0
21228,39,788,2012,14023,535,0
21229,50,2712,2012,17966,685,1
21230,52,3382,2012,19939,761,1
21231,31,3738,2012,22036,841,1
21232,39,2289,2012,16974,647,1
21233,24,1999,2012,16374,624,0
21234,35,1227,2012,14956,570,0
21235,41,2220,2012,16834,642,0
21236,41,1651,2012,15704,599,1
21237,43,457,2012,13190,503,0
21238,40,1793,2012,15983,610,0
21239,48,3082,2012,18945,723,1
21240,32,3074,2012,18925,722,1
21241,30,3245,2012,19459,742,0
21242,31,1710,2012,15830,604,0
21243,38,1484,2012,15419,588,1
21244,40,658,2012,13729,524,1
21245,59,2139,2012,16645,635,1
21246,26,2331,2012,17062,651,0
21247,44,1306,2012,15095,576,1
21248,62,1849,2012,16069,613,0
21249,54,2043,2013,6881,525,1
21249,53,1292,2012,15060,574,1
21250,48,2349,2012,17101,652,1
21251,33,626,2012,13671,521,1
21252,62,2326,2012,17051,650,1
21253,44,554,2012,13501,515,1
21254,40,765,2012,13954,532,0
21255,35,3905,2012,24247,925,1
21256,35,1242,2012,14987,572,0
21257,24,1393,2012,15249,582,0
21258,69,795,2012,14030,535,1
21259,42,2194,2012,16762,639,0
21260,50,876,2012,14201,542,0
21261,54,3308,2012,19676,751,1
21262,32,3910,2012,24623,939,1
21263,36,343,2012,12765,487,1
21264,26,1555,2012,15554,593,0
21265,25,1706,2012,15824,603,0
21266,35,2154,2012,16680,636,0
21267,28,3708,2012,21784,831,0
21268,33,2605,2012,17710,675,0
21269,35,2871,2012,18307,698,1
21270,39,1317,2012,15109,576,1
21271,37,3512,2012,20599,786,1
21272,38,855,2012,14155,540,1
21273,48,2211,2012,16810,641,1
21274,25,2574,2012,17614,672,1
21275,22,974,2012,14385,549,1
21276,35,3762,2012,22234,848,0
21277,39,278,2012,12499,477,1
21278,29,356,2012,12855,490,1
21279,42,412,2012,13045,497,1
21280,32,20,2012,10061,384,1
21281,32,346,2012,12771,487,1
21281,34,251,2014,12894,492,1
21281,35,148,2015,12185,465,1
21282,28,620,2012,13665,521,0
21283,40,3320,2012,19701,751,0
21284,29,2829,2012,18217,695,0
21285,29,3895,2012,23876,911,0
21286,28,2277,2012,16955,647,1
21287,48,1487,2012,15426,588,0
21288,40,2356,2012,17135,654,0
21289,29,1937,2012,16239,619,0
21290,37,539,2012,13444,513,0
21291,38,2308,2012,17010,649,1
21292,52,1701,2012,15808,603,1
21293,32,3205,2012,19313,737,1
21293,34,3365,2014,22153,845,1
21294,37,372,2012,12915,492,1
21295,30,2452,2012,17359,662,0
21296,32,1342,2012,15152,578,1
21297,46,1710,2013,6740,514,1
21297,45,2033,2012,16435,627,1
21298,57,3685,2012,21604,824,0
21299,32,1265,2012,15022,573,0
21300,52,1482,2012,15417,588,0
21301,51,1465,2012,15381,587,1
21302,37,1574,2012,15577,594,0
21303,31,3414,2012,20129,768,0
21304,46,265,2012,12453,475,1
21305,30,2594,2012,17681,674,0
21306,49,2662,2012,17845,681,1
21307,52,1867,2012,16093,614,1
21308,47,3260,2012,19511,744,1
