,Id,Age,Rank,Year,Time,Pace,Sex,Temp,halfMarathonTime,yrsSinceLast,raceCount,prevRaceCount,nTime,nPace,nRank
17561,11781,35,1753,2008,17236,657,1,17.8,,0,2,0,0.665400683631,0.364607882974,0.364217252396
17562,11781,35,727,2009,14036,535,1,14.4,,1,2,1,0.262093862816,0.217352381663,0.217008797654
17563,11782,30,2381,2008,20001,763,1,17.8,,0,1,0,0.903911887581,0.476960585128,0.477103301384
17564,11783,50,2002,2008,18022,687,0,17.8,,0,1,0,0.759969616407,0.396546119464,0.396166134185
17565,11784,35,516,2008,13593,518,1,17.8,,0,1,0,0.195594379035,0.216578626575,0.21618743344
17566,11785,35,2105,2008,18467,704,1,17.8,,0,1,0,0.799088492214,0.414628199919,0.414270500532
17567,11786,30,947,2008,14786,564,1,17.8,,0,1,0,0.359285985568,0.26505485575,0.26517571885
17568,11787,30,1345,2008,15980,609,0,17.8,,0,1,0,0.510444360046,0.313571718813,0.313099041534
17569,11788,35,2278,2008,19402,740,1,17.8,,0,1,0,0.864793011774,0.452620885819,0.452609158679
17570,11789,35,986,2008,14937,570,1,17.8,,0,1,0,0.374097987087,0.271190572938,0.271565495208
17571,11790,25,953,2008,14811,565,0,17.8,,0,1,0,0.361564755032,0.266070702966,0.266240681576
17572,11791,40,426,2008,13284,507,0,17.8,,0,1,0,0.161412837068,0.204022754978,0.20447284345
17573,11792,35,227,2008,12468,475,1,17.8,,0,1,0,0.0858336498291,0.170865501829,0.170394036209
17574,11793,35,2112,2008,18508,706,0,17.8,,0,1,0,0.801747056589,0.416294189354,0.416400425985
17575,11794,40,1360,2008,16011,611,0,17.8,,0,4,0,0.516141283707,0.314831369362,0.315228966986
17576,11794,40,1211,2009,15410,588,0,14.4,,1,4,1,0.436823104693,0.268603827073,0.268817204301
17577,11794,40,695,2010,14327,546,0,21.7,,1,4,2,0.24080499653,0.202107780851,0.201762977473
17578,11794,45,790,2012,14024,535,0,20.6,,2,4,3,0.201635573729,0.233565196413,0.233930453109
17579,11795,45,1865,2008,17553,669,1,17.8,,0,1,0,0.707937713635,0.377488825681,0.376996805112
17580,11796,20,157,2008,12024,458,1,17.8,,0,1,0,0.0592480060767,0.152824055262,0.152289669862
17581,11797,50,1972,2008,17902,683,1,17.8,,0,1,0,0.748575769085,0.391670052824,0.39190628328
17582,11798,40,958,2010,15175,579,1,21.7,,1,3,2,0.332061068702,0.233799237611,0.234084231146
17583,11798,35,1440,2008,16181,617,1,17.8,,0,3,0,0.546524876567,0.321739130435,0.321618743344
17584,11798,35,1112,2009,15159,578,1,14.4,,1,3,1,0.401083032491,0.259241299564,0.259042033236
17585,11799,30,285,2008,12723,485,0,17.8,,0,1,0,0.107861754652,0.181227143438,0.181043663472
17586,11800,40,1255,2008,15737,600,1,17.8,,0,1,0,0.476262818078,0.303697683868,0.303514376997
17587,11801,40,19,2008,10164,387,1,17.8,,0,1,0,0.00683630839347,0.0772450223486,0.0766773162939
17588,11802,40,73,2008,11214,428,1,17.8,,0,1,0,0.0273452335739,0.119910605445,0.120340788072
17589,11803,30,1770,2008,17298,660,1,17.8,,0,2,0,0.671857197114,0.367127184072,0.367412140575
17590,11803,35,1838,2009,17144,654,1,14.4,,1,2,1,0.663176895307,0.333283598791,0.333333333333
17591,11804,25,1290,2008,15825,604,0,17.8,,0,1,0,0.489555639954,0.307273466071,0.307774227902
17592,11805,45,857,2008,14489,553,1,17.8,,0,1,0,0.3251044436,0.252986590817,0.25346112886
17593,11806,50,1453,2008,16226,619,1,17.8,,0,1,0,0.551462210406,0.323567655425,0.323748668797
17594,11807,30,1917,2008,17727,676,0,17.8,,0,1,0,0.727687048994,0.384559122308,0.384451544196
17595,11808,35,661,2008,13959,532,1,17.8,,0,1,0,0.250664641094,0.231450629825,0.231096911608
17596,11809,40,385,2008,13148,501,0,17.8,,0,2,0,0.145841245727,0.198496546119,0.198083067093
17597,11809,40,349,2010,13301,507,0,21.7,,2,2,1,0.120749479528,0.16376410793,0.163565132223
17598,11810,45,120,2008,11718,447,1,17.8,,0,2,0,0.045195594379,0.140390085331,0.140575079872
17599,11810,50,227,2013,11744,447,1,19.4,5626.0,5,2,1,0.0595520421607,0.226020342475,0.224662162162
17600,11811,25,553,2008,13695,522,0,17.8,,0,1,0,0.209646790733,0.220723283218,0.220447284345
17601,11812,30,1296,2008,15833,604,1,17.8,,0,1,0,0.491834409419,0.30759853718,0.307774227902
17602,11813,40,581,2008,13773,525,0,17.8,,0,1,0,0.220281048234,0.223892726534,0.223642172524
17603,11814,35,1136,2008,15371,586,0,17.8,,0,1,0,0.431067223699,0.288825680618,0.288604898829
17604,11815,50,924,2008,14704,561,1,17.8,,0,1,0,0.350550702621,0.261722876879,0.261980830671
17605,11816,35,1765,2010,17161,655,0,21.7,,2,2,1,0.612074947953,0.308020031392,0.308521057786
17606,11816,35,2027,2008,18122,691,0,17.8,,0,2,0,0.769464489176,0.40060950833,0.400425985091
17607,11817,30,2158,2008,18743,715,0,17.8,,0,1,0,0.819217622484,0.42584315319,0.425985090522
17608,11818,35,538,2008,13660,521,1,17.8,,0,1,0,0.203949867072,0.219301097115,0.219382321619
17609,11819,40,529,2008,13626,520,1,17.8,,0,1,0,0.200531712875,0.2179195449,0.218317358892
17610,11820,40,636,2008,13888,530,1,17.8,,0,1,0,0.241169768325,0.22856562373,0.228966986155
17611,11821,15,1282,2008,15803,603,0,17.8,,0,1,0,0.486517280668,0.30637952052,0.306709265176
17612,11822,35,3414,2013,15288,583,1,19.4,7324.0,5,2,1,0.899341238472,0.454165057294,0.454391891892
17613,11822,30,1307,2008,15858,605,1,17.8,,0,2,0,0.496012153437,0.308614384397,0.308839190628
17614,11823,35,386,2008,13149,501,1,17.8,,0,1,0,0.146221040638,0.198537180008,0.198083067093
17615,11824,40,1308,2008,15860,605,0,17.8,,0,1,0,0.496391948348,0.308695652174,0.308839190628
17616,11825,25,772,2013,12977,494,1,19.4,6217.0,5,2,1,0.203162055336,0.305394618257,0.304054054054
17617,11825,30,621,2008,13850,528,1,17.8,,0,2,0,0.235472844664,0.227021535961,0.226837060703
17618,11826,35,794,2012,14028,535,0,20.6,,2,3,2,0.202657807309,0.233726026296,0.233930453109
17619,11826,35,770,2010,14516,554,0,21.7,,2,3,1,0.266828591256,0.20917108902,0.209598432909
17620,11826,30,498,2008,13501,515,0,17.8,,0,3,0,0.188758070642,0.212840308818,0.212992545261
17621,11827,25,2553,2008,21790,831,0,17.8,,0,1,0,0.969236612229,0.549654611946,0.549520766773
17622,11828,45,1833,2008,17467,666,1,17.8,,0,1,0,0.695784276491,0.373994311256,0.373801916933
17623,11829,30,2602,2008,23014,878,0,17.8,,0,1,0,0.987846562856,0.59939049167,0.599574014909
17624,11830,25,2068,2008,18300,698,0,17.8,,0,1,0,0.785036080517,0.407842340512,0.407880724175
17625,11831,30,172,2008,12149,463,1,17.8,,0,1,0,0.0649449297379,0.157903291345,0.157614483493
17626,11832,40,1807,2008,17387,663,1,17.8,,0,1,0,0.685909608811,0.370743600163,0.370607028754
17627,11833,40,1319,2008,15885,606,1,17.8,,0,1,0,0.500569692366,0.30971149939,0.309904153355
17628,11834,20,2571,2008,22212,847,1,17.8,,0,1,0,0.976072920623,0.566802112962,0.566560170394
17629,11835,30,1553,2008,16538,631,0,17.8,,0,1,0,0.589441701481,0.336245428688,0.336528221512
17630,11836,30,2369,2008,19925,760,0,17.8,,0,2,0,0.899354348652,0.47387240959,0.473908413206
17631,11836,35,2976,2011,18969,724,0,11.1,,3,2,1,0.841108283856,0.447721070425,0.448239060832
17632,11837,35,1059,2008,15153,578,0,17.8,,0,2,0,0.401823015572,0.279967492889,0.280085197018
17633,11837,40,1101,2011,14323,546,0,11.1,,3,2,1,0.310998020922,0.258482342878,0.258271077908
17634,11838,45,1933,2008,17771,678,1,17.8,,0,1,0,0.733763767566,0.386347013409,0.386581469649
17635,11839,35,226,2008,12463,475,1,17.8,,0,1,0,0.0854538549183,0.170662332385,0.170394036209
17636,11840,40,159,2008,12044,459,1,17.8,,0,1,0,0.0600075958982,0.153636733035,0.153354632588
17637,11841,35,1768,2008,17294,660,1,17.8,,0,1,0,0.671097607292,0.366964648517,0.367412140575
17638,11842,35,152,2009,11978,457,1,14.4,,1,2,1,0.0545126353791,0.140587116267,0.140762463343
17639,11842,35,164,2008,12076,460,1,17.8,,0,2,0,0.061906570452,0.154937017473,0.154419595314
17640,11843,35,870,2008,14526,554,1,17.8,,0,1,0,0.33004177744,0.254490044697,0.254526091587
17641,11844,25,1494,2008,16352,624,1,17.8,,0,1,0,0.567033801747,0.328687525396,0.329073482428
17642,11845,35,1716,2008,17121,653,1,17.8,,0,1,0,0.651348271933,0.359934985778,0.359957401491
17643,11846,35,1403,2008,16098,614,1,17.8,,0,1,0,0.532472464869,0.318366517676,0.318423855165
17644,11847,50,3156,2012,19149,730,1,20.6,,4,2,1,0.806286736519,0.439628482972,0.439409905163
17645,11847,50,1809,2008,17392,663,1,17.8,,0,2,0,0.686669198633,0.370946769606,0.370607028754
17646,11848,35,261,2009,12558,479,1,14.4,,1,2,1,0.0938628158845,0.162221641986,0.162267839687
17647,11848,35,312,2008,12863,490,1,17.8,,0,2,0,0.118116217243,0.18691588785,0.186368477103
17648,11849,30,107,2009,11562,441,1,14.4,,1,3,1,0.0382671480144,0.1250699392,0.125122189638
17649,11849,25,3325,2011,20940,799,1,11.1,,2,3,2,0.939779474131,0.528002932671,0.528281750267
17650,11849,30,192,2008,12288,469,1,17.8,,0,3,0,0.0725408279529,0.163551401869,0.164004259851
17651,11850,35,904,2008,14632,558,1,17.8,,0,1,0,0.342954804406,0.258797236896,0.258785942492
17652,11851,40,366,2008,13089,499,1,17.8,,0,1,0,0.138625142423,0.196099146688,0.19595314164
17653,11852,50,2576,2008,22328,852,1,17.8,,0,1,0,0.977971895177,0.571515644047,0.571884984026
17654,11853,45,1787,2011,15842,604,1,11.1,,3,2,1,0.504947695787,0.320353549754,0.320170757737
17655,11853,40,1246,2008,15700,599,1,17.8,,0,2,0,0.472844663882,0.302194229988,0.302449414271
17656,11854,30,144,2009,11892,453,0,14.4,,1,2,1,0.0516245487365,0.137379238315,0.136852394917
17657,11854,30,280,2008,12696,484,0,17.8,,0,2,0,0.105962780099,0.180130028444,0.179978700745
17658,11855,20,383,2008,13145,501,0,17.8,,0,1,0,0.145081655906,0.198374644453,0.198083067093
17659,11856,40,2149,2008,18711,714,0,17.8,,0,1,0,0.815799468287,0.424542868753,0.424920127796
17660,11857,25,60,2008,11069,422,1,17.8,,0,1,0,0.0224078997341,0.114018691589,0.113951011715
17661,11858,40,1092,2008,15252,582,0,17.8,,0,1,0,0.414356247626,0.283990247867,0.284345047923
17662,11859,45,1795,2008,17360,662,1,17.8,,0,1,0,0.681352069882,0.369646485169,0.369542066028
17663,11860,35,1371,2008,16031,611,1,17.8,,0,1,0,0.520319027725,0.315644047135,0.315228966986
17664,11861,30,1383,2008,16051,612,1,17.8,,0,1,0,0.524876566654,0.316456724909,0.316293929712
17665,11862,30,189,2008,12253,467,1,17.8,,0,1,0,0.0714014432207,0.162129215766,0.161874334398
17666,11863,35,456,2008,13378,510,0,17.8,,0,1,0,0.17280668439,0.207842340512,0.207667731629
17667,11864,30,2251,2008,19263,735,1,17.8,,0,1,0,0.854538549183,0.446972775295,0.447284345048
17668,11865,35,2034,2008,18164,693,1,17.8,,0,1,0,0.772123053551,0.402316131654,0.402555910543
17669,11866,20,714,2008,14146,539,0,17.8,,0,1,0,0.270793771363,0.239049167005,0.238551650692
17670,11867,25,1324,2008,15904,607,1,17.8,,0,1,0,0.50246866692,0.310483543275,0.310969116081
17671,11868,30,2369,2008,19925,760,0,17.8,,0,1,0,0.899354348652,0.47387240959,0.473908413206
17672,11869,35,2115,2008,18526,707,1,17.8,,0,1,0,0.802886441322,0.41702559935,0.417465388711
17673,11870,50,1434,2008,16168,617,0,17.8,,0,2,0,0.544246107102,0.321210889882,0.321618743344
17674,11870,55,1628,2010,16846,642,0,21.7,,2,2,1,0.56453851492,0.29624785111,0.295788442703
17675,11871,25,88,2008,11434,436,1,17.8,,0,1,0,0.0330421572351,0.128850060951,0.128860489883
17676,11872,50,1912,2008,17692,675,0,17.8,,0,1,0,0.72578807444,0.383136936205,0.38338658147
17677,11873,20,2310,2008,19564,746,1,17.8,,0,1,0,0.876946448918,0.459203575782,0.458998935037
17678,11874,30,1655,2008,16931,646,1,17.8,,0,1,0,0.628180782378,0.352214546932,0.352502662407
17679,11875,40,726,2008,14167,540,1,17.8,,0,4,0,0.275351310292,0.239902478667,0.239616613419
17680,11875,45,721,2010,14382,548,1,21.7,,2,4,1,0.249826509368,0.2041632409,0.203721841332
17681,11875,45,2605,2013,14785,563,1,19.4,7083.0,1,4,3,0.686166007905,0.421784472769,0.420608108108
17682,11875,45,761,2012,13948,532,1,20.6,,2,4,2,0.194224380271,0.230509428652,0.230769230769
17683,11876,25,1992,2008,17981,686,0,17.8,,0,1,0,0.7561716673,0.394880130028,0.395101171459
17684,11877,35,721,2008,14161,540,0,17.8,,0,1,0,0.273452335739,0.239658675335,0.239616613419
17685,11878,30,1488,2008,16330,623,0,17.8,,0,1,0,0.564755032283,0.327793579846,0.328008519702
17686,11879,40,1214,2008,15607,595,0,17.8,,0,1,0,0.460691226738,0.298415278342,0.298189563365
17687,11880,25,1978,2008,17917,683,0,17.8,,0,1,0,0.750854538549,0.392279561154,0.39190628328
17688,11881,40,289,2010,13028,497,1,21.7,,2,4,1,0.0999306037474,0.153561551685,0.153770812929
17689,11881,40,299,2011,12360,471,1,11.1,,1,4,2,0.0842521911224,0.17852633294,0.178228388474
17690,11881,40,407,2012,13029,497,1,20.6,,1,4,3,0.103756708408,0.193558763218,0.193888303477
17691,11881,35,168,2008,12115,462,1,17.8,,0,4,0,0.0634257500949,0.15652173913,0.156549520767
17692,11882,40,888,2008,14585,556,0,17.8,,0,1,0,0.336878085834,0.256887444128,0.256656017039
17693,11883,25,148,2008,11917,454,0,17.8,,0,1,0,0.05582985188,0.148476229175,0.148029818956
17694,11884,35,791,2008,14303,545,1,17.8,,0,1,0,0.300037979491,0.245428687525,0.24494142705
17695,11885,40,425,2008,13282,506,1,17.8,,0,1,0,0.161033042157,0.2039414872,0.203407880724
17696,11886,25,2457,2008,20850,795,0,17.8,,0,1,0,0.932776300798,0.511458756603,0.511182108626
17697,11887,35,2464,2008,20936,799,1,17.8,,0,1,0,0.935434865173,0.514953271028,0.515441959531
17698,11888,40,1239,2008,15684,598,0,17.8,,0,1,0,0.470186099506,0.301544087769,0.301384451544
17699,11889,20,804,2008,14324,546,1,17.8,,0,1,0,0.304975313331,0.246281999187,0.246006389776
17700,11890,50,2025,2008,18121,691,1,17.8,,0,2,0,0.768704899354,0.400568874441,0.400425985091
17701,11890,55,2483,2010,19868,758,1,21.7,,2,2,1,0.861207494795,0.40918603782,0.409402546523
17702,11891,25,1109,2008,15293,583,0,17.8,,0,2,0,0.420812761109,0.285656237302,0.28541001065
17703,11891,25,808,2011,13793,526,0,11.1,,3,2,1,0.228159457167,0.23689462751,0.236926360726
17704,11892,45,240,2008,12546,478,1,17.8,,0,1,0,0.0907709836688,0.174034945144,0.173588924388
17705,11893,25,187,2008,12246,467,1,17.8,,0,1,0,0.0706418533992,0.161844778545,0.161874334398
17706,11894,55,495,2008,13498,515,1,17.8,,0,1,0,0.18761868591,0.212718407152,0.212992545261
17707,11895,50,625,2008,13857,528,1,17.8,,0,3,0,0.236992024307,0.227305973182,0.226837060703
17708,11895,55,558,2011,13190,503,1,11.1,,2,3,2,0.157478088776,0.212333509837,0.212379935966
17709,11895,55,603,2009,13702,522,1,14.4,,1,3,1,0.217328519856,0.204893878921,0.204301075269
17710,11896,25,884,2008,14562,555,1,17.8,,0,1,0,0.335358906191,0.255952864689,0.255591054313
17711,11897,35,1367,2008,16028,611,0,17.8,,0,1,0,0.518799848082,0.315522145469,0.315228966986
17712,11898,45,495,2008,13498,515,1,17.8,,0,1,0,0.18761868591,0.212718407152,0.212992545261
17713,11899,30,2234,2008,19127,730,1,17.8,,0,1,0,0.848082035701,0.441446566436,0.441959531416
17714,11900,40,339,2008,12971,495,0,17.8,,0,2,0,0.128370679833,0.191304347826,0.191693290735
17715,11900,40,256,2009,12551,479,0,14.4,,1,2,1,0.0920577617329,0.161960535641,0.162267839687
17716,11901,40,2131,2008,18611,710,0,17.8,,0,1,0,0.808963159894,0.420479479886,0.42066027689
17717,11902,40,1243,2008,15694,599,1,17.8,,0,1,0,0.471705279149,0.301950426656,0.302449414271
17718,11903,45,1313,2008,15866,605,1,17.8,,0,1,0,0.498290922902,0.308939455506,0.308839190628
17719,11904,35,1959,2008,17869,682,1,17.8,,0,1,0,0.743638435245,0.390329134498,0.390841320554
17720,11905,25,1278,2008,15797,602,1,17.8,,0,1,0,0.484998101025,0.306135717188,0.305644302449
17721,11906,45,1333,2008,15946,608,1,17.8,,0,1,0,0.505886821117,0.312190166599,0.312034078807
17722,11907,50,2536,2008,21623,825,0,17.8,,0,1,0,0.962780098747,0.54286875254,0.543130990415
17723,11908,55,1955,2008,17856,681,1,17.8,,0,1,0,0.742119255602,0.389800893946,0.389776357827
17724,11909,55,2309,2008,19557,746,0,17.8,,0,1,0,0.876566654007,0.458919138562,0.458998935037
17725,11910,20,127,2008,11788,449,1,17.8,,0,1,0,0.0478541587543,0.143234457538,0.142705005325
17726,11911,20,2250,2008,19261,735,1,17.8,,0,1,0,0.854158754273,0.446891507517,0.447284345048
17727,11912,20,1549,2008,16527,630,0,17.8,,0,1,0,0.587922521838,0.335798455912,0.335463258786
17728,11913,30,978,2008,14901,568,0,17.8,,0,1,0,0.371059627801,0.269727752946,0.269435569755
17729,11914,25,1507,2008,16391,625,0,17.8,,0,1,0,0.571971135587,0.330272247054,0.330138445154
17730,11915,55,816,2008,14360,548,1,17.8,,0,1,0,0.30953285226,0.247744819179,0.248136315229
17731,11916,35,2900,2014,19985,762,1,22.8,,3,4,2,0.818695283818,0.465692375637,0.465263157895
17732,11916,30,2065,2008,18295,698,1,17.8,,0,4,0,0.783896695784,0.407639171069,0.407880724175
17733,11916,30,565,2014,14000,534,1,22.8,,3,4,2,0.159277040384,0.225398482354,0.225263157895
17734,11916,30,1267,2011,14688,560,1,11.1,,3,4,1,0.357930449534,0.273349354405,0.273212379936
17735,11917,50,2732,2014,19456,742,0,22.8,,6,2,1,0.771251059023,0.444453366523,0.444210526316
17736,11917,40,2209,2008,18951,723,0,17.8,,0,2,0,0.838587162932,0.434295002032,0.434504792332
17737,11918,45,1479,2008,16300,622,1,17.8,,0,1,0,0.561336878086,0.326574563186,0.326943556976
17738,11919,25,1455,2008,16228,619,1,17.8,,0,1,0,0.552221800228,0.323648923202,0.323748668797
17739,11920,35,2062,2008,18280,697,0,17.8,,0,1,0,0.782757311052,0.407029662739,0.406815761448
17740,11921,35,1953,2008,17848,681,0,17.8,,0,1,0,0.74135966578,0.389475822836,0.389776357827
17741,11922,35,131,2008,11793,450,1,17.8,,0,1,0,0.0493733383973,0.143437626981,0.143769968051
17742,11923,35,379,2008,13134,501,0,17.8,,0,1,0,0.143562476263,0.197927671678,0.198083067093
17743,11924,50,1191,2008,15539,593,1,17.8,,0,1,0,0.45195594379,0.295652173913,0.296059637913
17744,11925,50,2436,2008,20566,784,0,17.8,,0,1,0,0.924800607672,0.499918732223,0.499467518637
17745,11926,20,1016,2008,15022,573,0,17.8,,0,1,0,0.385491834409,0.274644453474,0.274760383387
17746,11927,20,1081,2008,15223,581,0,17.8,,0,1,0,0.410178503608,0.282811865095,0.283280085197
17747,11928,30,1840,2008,17483,667,0,17.8,,0,1,0,0.698442840866,0.374644453474,0.374866879659
17748,11929,45,129,2008,11790,450,1,17.8,,0,1,0,0.0486137485758,0.143315725315,0.143769968051
17749,11930,30,1675,2008,16985,648,0,17.8,,0,1,0,0.635776680592,0.35440877692,0.354632587859
17750,11931,50,1355,2008,15996,610,0,17.8,,0,1,0,0.514242309153,0.314221861032,0.31416400426
17751,11932,35,2008,2008,18050,688,0,17.8,,0,1,0,0.762248385872,0.397683868346,0.397231096912
17752,11933,15,2531,2008,21551,822,0,17.8,,0,1,0,0.960881124193,0.539943112556,0.539936102236
17753,11934,30,312,2008,12863,490,1,17.8,,0,1,0,0.118116217243,0.18691588785,0.186368477103
17754,11935,25,574,2008,13758,525,0,17.8,,0,1,0,0.217622483859,0.223283218204,0.223642172524
17755,11936,30,343,2008,12991,495,0,17.8,,0,1,0,0.129889859476,0.192117025599,0.191693290735
17756,11937,45,2364,2009,19393,740,0,14.4,,1,2,1,0.853068592058,0.417173337312,0.417399804497
17757,11937,45,2550,2008,21779,831,0,17.8,,0,2,0,0.968097227497,0.549207639171,0.549520766773
17758,11938,40,897,2008,14610,557,1,17.8,,0,1,0,0.34029624003,0.257903291345,0.257720979766
17759,11939,30,1626,2012,15657,597,0,20.6,,4,2,1,0.415282392027,0.299223995818,0.299262381454
17760,11939,30,1312,2008,15865,605,0,17.8,,0,2,0,0.497911127991,0.308898821617,0.308839190628
17761,11940,30,2392,2011,17153,654,1,11.1,,3,2,1,0.675996607294,0.373752596636,0.373532550694
17762,11940,30,2063,2008,18283,697,1,17.8,,0,2,0,0.783137105963,0.407151564405,0.406815761448
17763,11941,45,1898,2008,17640,673,1,17.8,,0,1,0,0.720470945689,0.381023973994,0.381256656017
17764,11942,55,379,2011,12548,478,1,11.1,,2,3,2,0.106870229008,0.186183862164,0.185699039488
17765,11942,50,653,2008,13939,532,1,17.8,,0,3,0,0.247626281808,0.230637952052,0.231096911608
17766,11942,55,267,2009,12570,479,1,14.4,,1,3,1,0.0960288808664,0.162669252863,0.162267839687
17767,11943,25,407,2008,13213,504,1,17.8,,0,1,0,0.154196733764,0.201137748883,0.201277955272
17768,11944,35,2442,2010,19613,748,0,21.7,,2,2,1,0.846981263012,0.399656177592,0.399608227228
17769,11944,35,1827,2008,17452,666,0,17.8,,0,2,0,0.693505507026,0.373384802926,0.373801916933
17770,11945,60,422,2008,13273,506,1,17.8,,0,1,0,0.159893657425,0.203575782202,0.203407880724
17771,11946,35,2415,2008,20353,776,0,17.8,,0,1,0,0.916824914546,0.491263713937,0.490947816826
17772,11947,20,1299,2008,15839,604,1,17.8,,0,1,0,0.492973794151,0.307842340512,0.307774227902
17773,11948,25,913,2008,14666,559,0,17.8,,0,1,0,0.346372958602,0.26017878911,0.259850905218
17774,11949,30,436,2008,13334,508,1,17.8,,0,1,0,0.165210786175,0.206054449411,0.205537806177
17775,11950,35,31,2008,10581,403,1,17.8,,0,1,0,0.0113938473224,0.0941893539212,0.0937167199148
17776,11951,20,1587,2008,16662,635,0,17.8,,0,1,0,0.602354728447,0.341284030882,0.340788072417
17777,11952,50,340,2008,12978,495,1,17.8,,0,1,0,0.128750474744,0.191588785047,0.191693290735
17778,11953,25,702,2008,14103,538,1,17.8,,0,1,0,0.266236232434,0.237301909793,0.237486687966
17779,11954,30,1658,2008,16935,646,0,17.8,,0,1,0,0.62932016711,0.352377082487,0.352502662407
